0.000000000000000000e+00	4.001003608893370256e+00	3.040000000000000000e+02	0.000000000000000000e+00	5.515420386771438643e+00
1.000000000000000000e+00	5.515557826060103253e+00	6.050400000000000000e+04	0.000000000000000000e+00	7.015626923297531903e+00
2.000000000000000000e+00	7.015774934843648225e+00	3.050000000000000000e+02	0.000000000000000000e+00	8.516016208770452067e+00
3.000000000000000000e+00	8.516178945952560753e+00	3.050000000000000000e+02	1.000000000000000000e+00	9.606416904716752470e+00
4.000000000000000000e+00	1.003361145910457708e+01	7.020200000000000000e+04	0.000000000000000000e+00	1.154908621747745201e+01
5.000000000000000000e+00	1.154920817597303540e+01	9.020300000000000000e+04	0.000000000000000000e+00	1.306539693902595900e+01
6.000000000000000000e+00	1.306559818942332640e+01	9.020300000000000000e+04	1.000000000000000000e+00	1.417791932009276934e+01
7.000000000000000000e+00	1.458142674068221822e+01	8.010500000000000000e+04	0.000000000000000000e+00	1.609756868376280181e+01
8.000000000000000000e+00	1.609776917900308035e+01	5.030600000000000000e+04	0.000000000000000000e+00	1.761520131459110416e+01
9.000000000000000000e+00	1.761539350304519758e+01	3.020000000000000000e+02	0.000000000000000000e+00	1.913072629115777090e+01
1.000000000000000000e+01	1.913090715219732374e+01	3.020000000000000000e+02	1.000000000000000000e+00	2.016122384404297918e+01
1.100000000000000000e+01	2.064349568539182656e+01	2.010000000000000000e+02	0.000000000000000000e+00	2.214691731968196109e+01
1.200000000000000000e+01	2.214708534299279563e+01	2.010000000000000000e+02	1.000000000000000000e+00	2.334288914009812288e+01
1.300000000000000000e+01	2.364769928884925321e+01	2.050000000000000000e+02	0.000000000000000000e+00	2.516312760481378064e+01
1.400000000000000000e+01	2.516328958683880046e+01	8.040300000000000000e+04	0.000000000000000000e+00	2.667947306379210204e+01
1.500000000000000000e+01	2.668044873172766529e+01	2.020000000000000000e+02	0.000000000000000000e+00	2.819599598555942066e+01
1.600000000000000000e+01	2.819613795581972227e+01	6.040500000000000000e+04	0.000000000000000000e+00	2.971241016415297054e+01
1.700000000000000000e+01	2.971255364472744986e+01	1.010100000000000000e+04	0.000000000000000000e+00	3.122917511503328569e+01
1.800000000000000000e+01	3.122938202912337147e+01	6.050300000000000000e+04	0.000000000000000000e+00	3.274547715223161504e+01
1.900000000000000000e+01	3.274563120506354608e+01	2.030000000000000000e+02	0.000000000000000000e+00	3.425933209032518789e+01
2.000000000000000000e+01	3.425963906326796860e+01	9.020200000000000000e+04	0.000000000000000000e+00	3.576299499857123010e+01
2.100000000000000000e+01	3.576315773575333878e+01	2.020300000000000000e+04	0.000000000000000000e+00	3.727813182241516188e+01
2.200000000000000000e+01	3.727827228233218193e+01	6.010200000000000000e+04	0.000000000000000000e+00	3.877911315407254733e+01
2.300000000000000000e+01	3.877933630414190702e+01	6.010200000000000000e+04	1.000000000000000000e+00	3.982392138472641818e+01
2.400000000000000000e+01	4.029454184760106727e+01	2.010200000000000000e+04	0.000000000000000000e+00	4.179562323811114766e+01
2.500000000000000000e+01	4.179577238240744919e+01	8.010100000000000000e+04	0.000000000000000000e+00	4.331177613101317547e+01
2.600000000000000000e+01	4.331193886819528416e+01	8.010100000000000000e+04	1.000000000000000000e+00	4.430377557824249379e+01
2.700000000000000000e+01	4.481257131550228223e+01	5.020100000000000000e+04	0.000000000000000000e+00	4.632695448870072141e+01
2.800000000000000000e+01	4.632714592199772596e+01	5.020100000000000000e+04	1.000000000000000000e+00	4.741401321985176764e+01
2.900000000000000000e+01	4.784355594721273519e+01	2.010300000000000000e+04	0.000000000000000000e+00	4.936022197201964445e+01
3.000000000000000000e+01	4.936042926370282657e+01	6.010500000000000000e+04	0.000000000000000000e+00	5.087647039277362637e+01
3.100000000000000000e+01	5.087661047512665391e+01	5.040300000000000000e+04	0.000000000000000000e+00	5.239553292086930014e+01
3.200000000000000000e+01	5.239567828935105354e+01	5.040300000000000000e+04	1.000000000000000000e+00	5.341984646065975539e+01
3.300000000000000000e+01	5.390943769959267229e+01	2.030100000000000000e+04	0.000000000000000000e+00	5.541087628121022135e+01
3.400000000000000000e+01	5.541104543727124110e+01	2.010000000000000000e+02	0.000000000000000000e+00	5.692737390511319973e+01
3.500000000000000000e+01	5.692759629999636672e+01	9.020500000000000000e+04	0.000000000000000000e+00	5.842855648716795258e+01
3.600000000000000000e+01	5.842877661657985300e+01	3.010000000000000000e+02	0.000000000000000000e+00	5.994306917046196759e+01
