0.000000000000000000e+00	4.006879151741486567e+00	5.010400000000000000e+04	0.000000000000000000e+00	5.521102068881191371e+00
1.000000000000000000e+00	5.521247437639431155e+00	5.010000000000000000e+02	0.000000000000000000e+00	7.037465871379936289e+00
2.000000000000000000e+00	7.037611995301631396e+00	7.020100000000000000e+04	0.000000000000000000e+00	8.554025638518396590e+00
3.000000000000000000e+00	8.554169119371181296e+00	5.030500000000000000e+04	0.000000000000000000e+00	1.005461221090081381e+01
4.000000000000000000e+00	1.005484064752181439e+01	5.030300000000000000e+04	0.000000000000000000e+00	1.155564357392722741e+01
5.000000000000000000e+00	1.155587163296695508e+01	5.020000000000000000e+02	0.000000000000000000e+00	1.307004244390191161e+01
6.000000000000000000e+00	1.307018592475469632e+01	6.010400000000000000e+04	0.000000000000000000e+00	1.457225450331679895e+01
7.000000000000000000e+00	1.457241233225522592e+01	5.040000000000000000e+02	0.000000000000000000e+00	1.608636678916718665e+01
8.000000000000000000e+00	1.608652726117361453e+01	2.010000000000000000e+02	0.000000000000000000e+00	1.758702019342035783e+01
9.000000000000000000e+00	1.758721427015279914e+01	1.030000000000000000e+02	0.000000000000000000e+00	1.909896516322623938e+01
1.000000000000000000e+01	1.909912827830157767e+01	4.030100000000000000e+04	0.000000000000000000e+00	2.060244514028454432e+01
1.100000000000000000e+01	2.060260296922297130e+01	4.030100000000000000e+04	1.000000000000000000e+00	2.174631490195952210e+01
1.200000000000000000e+01	2.211942704319608310e+01	8.040100000000000000e+04	0.000000000000000000e+00	2.363536493410992989e+01
1.300000000000000000e+01	2.363551181319417083e+01	8.040100000000000000e+04	1.000000000000000000e+00	2.469699147081882984e+01
1.400000000000000000e+01	2.515214181043393182e+01	8.050100000000000000e+04	1.000000000000000000e+00	2.646339973350313812e+01
1.500000000000000000e+01	2.666844859817319957e+01	8.010400000000000000e+04	0.000000000000000000e+00	2.818485129153577873e+01
1.600000000000000000e+01	2.818500232401220273e+01	8.010400000000000000e+04	1.000000000000000000e+00	2.919646984240171150e+01
1.700000000000000000e+01	2.970143333596388402e+01	2.030100000000000000e+04	0.000000000000000000e+00	3.121782281398463965e+01
1.800000000000000000e+01	3.121796629483742436e+01	2.020100000000000000e+04	0.000000000000000000e+00	3.273444676992494351e+01
1.900000000000000000e+01	3.273464009149574849e+01	5.060400000000000000e+04	0.000000000000000000e+00	3.425068861369982187e+01
2.000000000000000000e+01	3.425083436003933457e+01	4.020200000000000000e+04	0.000000000000000000e+00	3.575705217832273775e+01
2.100000000000000000e+01	3.575728061494373833e+01	4.020200000000000000e+04	1.000000000000000000e+00	3.671040277718566358e+01
2.200000000000000000e+01	3.726080023802751384e+01	3.020000000000000000e+02	0.000000000000000000e+00	3.876806320105060877e+01
2.300000000000000000e+01	3.876829126009033644e+01	6.040200000000000000e+04	0.000000000000000000e+00	4.028337430718602263e+01
2.400000000000000000e+01	4.028351778803880734e+01	3.010100000000000000e+04	0.000000000000000000e+00	4.179974641647186218e+01
2.500000000000000000e+01	4.179990537815319840e+01	4.010000000000000000e+02	0.000000000000000000e+00	4.331614835467098601e+01
2.600000000000000000e+01	4.331629410101140820e+01	9.040300000000000000e+04	0.000000000000000000e+00	4.483297582687464455e+01
2.700000000000000000e+01	4.483320086526509840e+01	6.020100000000000000e+04	0.000000000000000000e+00	4.634980858521521441e+01
2.800000000000000000e+01	4.634998189498219290e+01	2.030100000000000000e+04	0.000000000000000000e+00	4.786678218133965856e+01
2.900000000000000000e+01	4.786699853536265437e+01	5.010000000000000000e+02	0.000000000000000000e+00	4.938377390136156464e+01
3.000000000000000000e+01	4.938399818458947266e+01	8.070500000000000000e+04	0.000000000000000000e+00	5.089861303100678924e+01
3.100000000000000000e+01	5.089875764460339269e+01	5.030100000000000000e+04	0.000000000000000000e+00	5.241499118159117643e+01
3.200000000000000000e+01	5.241513692793159862e+01	2.020200000000000000e+04	0.000000000000000000e+00	5.393155208147345547e+01
3.300000000000000000e+01	5.393170802250551787e+01	6.030300000000000000e+04	0.000000000000000000e+00	5.544796006097203644e+01
3.400000000000000000e+01	5.544810278666227532e+01	6.030300000000000000e+04	1.000000000000000000e+00	5.642595576183248340e+01
3.500000000000000000e+01	5.696470144466366037e+01	5.010200000000000000e+04	0.000000000000000000e+00	5.848131898172414367e+01
3.600000000000000000e+01	5.848149871037185221e+01	4.050000000000000000e+02	0.000000000000000000e+00	5.999779152760675061e+01
3.700000000000000000e+01	5.999797352174118714e+01	5.010300000000000000e+04	0.000000000000000000e+00	6.151384911175955494e+01
3.800000000000000000e+01	6.151399485809906764e+01	4.010200000000000000e+04	0.000000000000000000e+00	6.301418232716150669e+01
3.900000000000000000e+01	6.301434279916793457e+01	6.030400000000000000e+04	0.000000000000000000e+00	6.453013758681117906e+01
4.000000000000000000e+01	6.453028031250141794e+01	6.030400000000000000e+04	1.000000000000000000e+00	6.549198338491714821e+01
4.100000000000000000e+01	6.604676871679384931e+01	2.010000000000000000e+02	0.000000000000000000e+00	6.756306002370456554e+01
4.200000000000000000e+01	6.756320425971989607e+01	2.010000000000000000e+02	1.000000000000000000e+00	6.850766924038634897e+01
4.300000000000000000e+01	6.907967793834632175e+01	2.050000000000000000e+02	0.000000000000000000e+00	7.059596622460776416e+01
4.400000000000000000e+01	7.059610932787927595e+01	4.030000000000000000e+02	0.000000000000000000e+00	7.209752997711530043e+01
4.500000000000000000e+01	7.209775577066830010e+01	9.050300000000000000e+04	0.000000000000000000e+00	7.361264021005627001e+01
4.600000000000000000e+01	7.361286298295999586e+01	6.010300000000000000e+04	0.000000000000000000e+00	7.512879558773784083e+01
4.700000000000000000e+01	7.512893869100935262e+01	6.010300000000000000e+04	1.000000000000000000e+00	7.605681464199460606e+01
4.800000000000000000e+01	7.664539575606340804e+01	4.030000000000000000e+02	0.000000000000000000e+00	7.816170141105885705e+01
4.900000000000000000e+01	7.816184300400618667e+01	5.020000000000000000e+02	0.000000000000000000e+00	7.967819472390692681e+01
5.000000000000000000e+01	7.967834009266607609e+01	9.010200000000000000e+04	0.000000000000000000e+00	8.119497160023092874e+01
5.100000000000000000e+01	8.119518266811701324e+01	6.040500000000000000e+04	0.000000000000000000e+00	8.271114510180905199e+01
5.200000000000000000e+01	8.271128744991892745e+01	7.020100000000000000e+04	0.000000000000000000e+00	8.421170826415709598e+01
5.300000000000000000e+01	8.421189139103535126e+01	8.020300000000000000e+04	0.000000000000000000e+00	8.572741696328830585e+01
5.400000000000000000e+01	8.572756082172236347e+01	8.070100000000000000e+04	0.000000000000000000e+00	8.724387100769308745e+01
5.500000000000000000e+01	8.724401524370841798e+01	8.070100000000000000e+04	1.000000000000000000e+00	8.828849808396444132e+01
5.600000000000000000e+01	8.876050440316339518e+01	2.030000000000000000e+02	0.000000000000000000e+00	9.026058577190997312e+01
5.700000000000000000e+01	9.026078702268569032e+01	9.010100000000000000e+04	0.000000000000000000e+00	9.177666072479769355e+01
5.800000000000000000e+01	9.177680345048793242e+01	9.010100000000000000e+04	1.000000000000000000e+00	9.277229437589085137e+01
5.900000000000000000e+01	9.329367887550324667e+01	3.050000000000000000e+02	0.000000000000000000e+00	9.480960543898163451e+01
6.000000000000000000e+01	9.480974929741569213e+01	4.010100000000000000e+04	0.000000000000000000e+00	9.631541962297069404e+01
