3	4	4000	0	-0.68143	0.74837	0.72532	-1.21114
3	5	4000	0.12	-0.45849	0.1791	0.54508	-0.26129
3	6	4000	0.11	-0.92962	0.72026	-0.80829	-1.56719
3	7	4000	0.05	-0.5	-0.38029	2.73861	-0.49487
3	8	4000	0.09	-0.54115	0.75911	1.68873	-0.27279
3	9	4000	0	-1.31618	0.13711	1.01721	-0.32818
3	10	4000	0.11	-0.76125	1.34674	1.67185	-0.44226
3	11	4000	0.27	-1.05915	0.68158	0.60858	0.06521
3	12	4000	0.27	-0.68143	1.439	1.57558	-0.15954
3	13	4000	0.16	-1.07264	-0.05061	1.06042	-0.95054
3	14	4000	0.04	-0.86692	1.8592	-0.82168	-0.30153
3	15	4000	0.09	-1.12412	0.56487	1.78141	0.30426
3	16	4000	0.51	-3.13104	1.30805	0.14781	-0.43082
3	17	4000	0.28	-0.08119	0.83167	0.73223	-0.30927
3	18	4000	0.06	-0.68819	1.31421	0.98907	-0.0378
3	19	4000	0.16	-0.08665	-0.59052	-1.12024	-0.44173
3	20	4000	0.13	-0.64929	-1.16374	1.89938	-0.61138
3	21	4000	0.13	-0.18271	2.37636	0.3123	0.92176
3	22	4000	0.15	-0.2376	0.54981	0.72492	-0.59514
3	23	4000	0.04	-1.15036	2.2825	2.45678	0.04213
3	24	4000	0.01	-1.24216	3.26007	-0.01404	-0.887
3	25	4000	0.39	-1.08734	5.2913	0.45846	-1.56079
3	26	4000	0.09	-1.08734	-0.32641	1.02742	-0.35216
3	27	4000	0.16	-1.2018	-0.76291	1.02958	-0.28019
3	28	4000	0.5	-2.45877	1.36642	-0.26957	0.23191
3	29	4000	0.15	-0.4646	1.46381	0.08311	-0.44044
3	30	4000	0.08	-0.82041	2.90691	0.71988	-0.47526
3	31	4000	0.09	-0.58225	-0.89145	1.45001	-0.12645
4	1	4000	0	-0.93077	-0.14623	0.04826	-0.06105
4	2	4000	0	-1.93649	0.23878	-0.74041	-0.46724
4	3	4000	0	-0.55522	1.15884	-1.06528	-0.23996
4	4	4000	0	-0.68143	-0.81799	-0.21847	-0.60509
4	5	4000	0	-0.45849	0.69651	-0.598	-0.06626
4	6	4000	0	-0.92962	0.40739	-0.05574	0.36672
4	7	4000	0	-0.5	0.92357	-1.14109	-1.14308
4	8	4000	0	-0.54115	1.23661	-0.89826	0.04191
4	9	4000	0	-1.31618	1.6294	-1.86621	-0.44574
4	10	4000	0	-0.76125	1.1345	0.14427	-1.3186
4	11	4000	0	-1.05915	-0.16647	0	-0.19411
4	12	4000	0	-0.68143	0.5824	-0.38031	-0.1956
4	13	4000	0.09	-0.10726	1.51703	0.53021	-0.65565
4	14	4000	0	-0.86692	0.66143	-0.07281	-0.11428
4	15	4000	0	-1.12412	-0.22158	-0.40842	-0.08582
4	16	4000	0	-3.13104	1.01158	-0.29562	-0.86296
4	17	4000	0	-0.81187	1.39009	-1.04487	-0.17481
4	18	4000	0	-0.68819	-0.30388	0.32969	-0.62896
4	19	4000	0	-0.08665	1.98789	-0.7287	0.29008
4	20	4000	0	-0.64929	2.26122	-0.53478	-1.26029
4	21	4000	0	-0.18271	0.07312	-1.07569	-0.42077
4	22	4000	0	-0.2376	-0.285	-0.8636	0.38323
4	23	4000	0	-1.15036	1.87062	-0.45896	-0.82033
4	24	4000	0	-0.44363	0.95403	-0.01404	-0.41748
4	25	4000	0	-1.08734	0.3136	0.2384	-0.81167
4	26	4000	0	-1.97698	0.74183	-0.30305	-0.00579
4	27	4000	0	-0.44277	-0.14433	-1.18798	0.43874
4	28	4000	0.12	-2.45877	1.21885	-1.38934	0.18833
4	29	4000	0	-1.22485	1.13133	-0.66489	-0.73764
4	30	4000	0	-0.82041	1.79023	-1.24344	0.16475
4	31	4000	0	-0.58225	0.0874	-0.75564	-0.63528
5	1	4000	0	-0.15152	0.14301	-0.82036	-1.70093
5	2	4000	0	-1.93649	-1.16204	-0.32393	-1.24809
5	3	4000	0	-0.55522	3.90348	-1.39588	-0.29146
5	4	4000	0	-0.68143	1.50023	-0.53307	0.70802
5	5	4000	0	-0.45849	1.41291	-0.78852	-0.71636
5	6	4000	0	-0.92962	1.58067	-0.55744	-0.80197
5	7	4000	0	-0.5	0.96703	0.22822	-0.89574
5	8	4000	0	-0.54115	0.94276	-1.67436	-1.58405
5	9	4000	0	-1.31618	0.99805	0.72886	-1.46099
5	10	4000	0	0.0692	0.61905	-1.68883	-1.3186
5	11	4000	0	-0.21183	0.68158	-1.21716	-0.64914
5	12	4000	0	-0.68143	0.86793	-0.1009	-0.50314
5	13	4000	0	-1.07264	0.24597	-1.06042	-0.67749
5	14	4000	0	-0.86692	1.09263	-1.19612	-0.48877
5	15	4000	0	-1.12412	0.28399	0.21724	-0.99971
5	16	4000	0	-3.13104	0.41863	0.59124	-0.61172
5	17	4000	0	-0.08119	-0.37109	-1.04487	-0.35153
5	18	4000	0	-1.67919	-0.16318	-1.64845	-0.44505
5	19	4000	0	-0.86646	0.51451	-1.12024	0.66264
5	20	4000	0	-0.64929	0.9157	0.79295	-1.12545
5	21	4000	0	-0.18271	0.48441	-0.1041	0.40054
5	22	4000	0	-0.2376	0.03815	-0.18281	-1.11694
5	23	4000	0	-0.14029	1.08119	-0.65334	-0.93835
5	24	4000	0	-0.44363	1.15029	-1.02503	-1.34585
5	25	4000	0	-0.1977	0.14255	-1.9622	0.31201
5	26	4000	0	-1.08734	2.0292	-0.56915	-0.79434
5	27	4000	0	-0.44277	2.57739	0.0792	1.00202
5	28	4000	0.1	-2.45877	-0.69961	0.85019	0.68951
5	29	4000	0	-0.4646	1.46381	-1.41289	-1.31911
5	30	4000	0	-0.82041	0.03545	-0.45811	-0.3492
5	31	4000	0	-0.58225	0.78657	-0.02042	-1.79673
9	1	4000	0	0.62773	-0.31977	0.91687	-0.35339
9	2	4000	0.76	0.6455	2.02164	5.22918	2.11302
9	3	4000	0.08	2.51983	0.39035	1.24895	0.03189
9	4	4000	0.16	2.385	0.68572	-0.53307	-0.04358
9	5	4000	0.07	3.66789	-0.1791	-0.40749	-0.94907
9	6	4000	0.12	1.85924	-0.64856	0.1951	0.39275
9	7	4000	0.03	1.5	-0.85838	-0.22822	-0.13911
9	8	4000	0	3.3551	-1.37129	1.17133	2.91558
9	9	4000	0.04	1.22216	-1.18299	2.45891	-0.03126
9	10	4000	0	0.89966	0.37648	-0.16124	-0.26712
9	11	4000	0.69	2.33013	-0.33608	0.30429	-0.29692
9	12	4000	0.69	2.385	1.68375	1.29617	-0.26893
9	13	4000	0.05	1.82349	-1.23692	0.26511	-0.58761
9	14	4000	0	2.41824	-0.68007	0.67607	-0.24894
9	15	4000	0.12	2.39487	2.30629	1.46857	0.33708
9	16	4000	0.3	0.33719	1.06099	2.80838	0.20109
9	17	4000	0	2.11086	0.44507	0.43605	-0.08519
9	18	4000	0.23	1.2938	1.80668	0.65938	-0.19294
9	19	4000	0.03	2.25279	-0.85362	2.40362	0.61759
9	20	4000	0.09	1.02032	-0.85794	0.12908	-0.01988
9	21	4000	0.21	0.75695	-0.29705	1.42269	0.87874
9	22	4000	0.03	2.61355	2.97346	2.99424	-0.25675
9	23	4000	0	0.86978	0.25743	0.70734	-0.12366
9	24	4000	0.03	0.3549	1.19936	1.2497	-0.3531
9	25	4000	0	0.69194	-0.14825	-0.42178	-0.20248
9	26	4000	0	1.58158	-0.54553	2.35789	-0.13927
9	27	4000	0.21	1.83433	0.55672	1.02958	-0.25386
9	28	4000	0.37	1.33476	0.87451	1.22345	-0.947
9	29	4000	0.4	1.81616	-0.69727	0.08311	0.12816
9	30	4000	0	2.46124	-0.97488	0.71988	0.23955
9	31	4000	0.17	1.3233	0.40202	2.18522	-0.27165
10	1	4000	0	0.62773	0.37441	-0.38605	-1.23839
10	2	4000	0.08	-0.6455	-0.14327	-0.32393	-0.62512
10	3	4000	0	-0.55522	1.21374	-0.73468	-1.40562
10	4	4000	0	-0.68143	0.74837	0.41072	-0.33733
10	5	4000	0	-0.45849	-1.29351	0.54508	0.59983
10	6	4000	0	-0.92962	0.95492	-0.55744	-1.841
10	7	4000	0	-0.5	0.05433	0.45644	0.96538
10	8	4000	0	-0.54115	-0.08571	1.43003	1.53371
10	9	4000	0	1.22216	0.76846	1.30555	-0.33182
10	10	4000	0	-0.76125	0.4068	-0.46676	0.99196
10	11	4000	0	0.63549	0.05968	0.30429	-0.74287
10	12	4000	0	-0.68143	3.51933	0.17851	-0.48442
10	13	4000	0	1.82349	0.75439	-0.53021	-0.78772
10	14	4000	0	0.77566	0.03859	-0.82168	-0.55408
10	15	4000	0	1.51512	-0.05305	1.15574	-0.04861
10	16	4000	0	0.33719	0.17157	-0.29562	-0.87539
10	17	4000	0	-0.81187	1.30418	-0.74869	-0.34878
10	18	4000	0.5	1.2938	1.17351	1.97814	1.29376
10	19	4000	0	0.69317	0.09355	2.40362	-0.5446
10	20	4000	0	-0.64929	-0.42982	-0.31349	-1.17683
10	21	4000	0	-1.12238	-0.62608	-0.6593	0.1143
10	22	4000	0	0.71279	0.84603	0.49799	0.60249
10	23	4000	0	0.86978	0.29175	0.12419	0.49629
10	24	4000	0	0.3549	-0.02726	0.49145	-0.60414
10	25	4000	0.02	-1.08734	0.84387	-0.42178	-1.0465
10	26	4000	0	1.58158	-0.40858	-0.03696	-1.02224
10	27	4000	0.04	2.59336	-1.34024	0.39599	0.77109
10	28	4000	0.43	0.07025	1.16965	1.22345	-1.12508
10	29	4000	0	1.81616	0.74345	1.20511	-0.93794
10	30	4000	0	2.46124	0.1418	2.29054	-0.86823
10	31	4000	0	-0.58225	0.92641	-0.51057	-0.44805
11	1	4000	0	-0.93077	1.82061	0.04826	-0.711
11	2	4000	0	0.6455	0.93919	0.09255	-0.79416
11	3	4000	0	-0.55522	-0.26836	0.91834	-0.79861
11	4	4000	0	0.85179	0.18448	-0.84766	-0.64989
11	5	4000	0	-0.45849	0.3781	-0.21697	-0.70896
11	6	4000	0	-0.92962	-1.19609	-1.05913	-0.48382
11	7	4000	0	-0.5	1.48858	-1.14109	-0.83737
11	8	4000	0	-0.54115	0.94276	0.65393	-0.27023
11	9	4000	0	-0.47006	-0.49424	0.15218	-0.36441
11	10	4000	0	0.89966	-0.07833	0.14427	-0.10722
11	11	4000	0	-1.05915	-0.33608	0	-0.07515
11	12	4000	0	0.85179	-0.2742	-0.1009	-0.11463
11	13	4000	0	-0.10726	2.95756	-0.79532	1.25778
11	14	4000	0	0.77566	0.08651	-0.07281	-0.07758
11	15	4000	0	-0.24437	-1.20464	1.46857	-0.0376
11	16	4000	0	0.33719	1.15982	-1.18248	-0.69533
11	17	4000	0	-0.81187	0.53098	-0.4525	-0.00834
11	18	4000	0	-0.68819	1.13833	-0.98907	-0.50066
11	19	4000	0	0.69317	0.14617	0.05438	0.18339
11	20	4000	0	-0.64929	0.42642	-0.0922	-0.41457
11	21	4000	0	0.75695	2.45862	-0.1041	0.73942
11	22	4000	0	0.71279	-0.39272	-0.63667	-0.74058
11	23	4000	0	0.86978	1.66468	0.12419	-0.7466
11	24	4000	0	0.3549	1.88626	-0.51954	0.09153
11	25	4000	0	0.69194	0.05702	0.89858	-0.26582
11	26	4000	0	-0.1977	1.83747	0.22914	3.44976
11	27	4000	0	0.31626	1.25777	-0.55439	-0.04636
11	28	4000	0	0.07025	0.97289	0.47694	-1.35028
11	29	4000	0	0.29565	-0.25397	1.20511	-1.19934
11	30	4000	0	0.82041	-0.65583	-0.06544	-0.2843
11	31	4000	0	-0.58225	1.62558	-0.75564	-0.19007
12	1	4000	0	-0.93077	-0.89825	-0.82036	-0.26189
12	2	4000	0	-3.22749	0.49347	-0.46276	-0.69247
12	3	4000	0	-0.55522	0.11588	-1.06528	-0.88141
12	4	4000	0	-0.68143	-0.2541	-1.16226	-1.04801
12	5	4000	0	-0.45849	-0.1791	0.16405	-0.505
12	6	4000	0	-0.92962	-1.31342	-0.30659	-0.53411
12	7	4000	0	-0.5	-0.68453	-0.45644	-1.03888
12	8	4000	0	-0.54115	-0.04897	-1.41566	0.64335
12	9	4000	0	-0.47006	2.37554	1.01721	-1.24451
12	10	4000	0	-0.76125	-0.56346	-1.68883	-1.04438
12	11	4000	0	-1.05915	-0.16647	-0.30429	-0.19026
12	12	4000	0	-0.68143	-1.29397	-0.1009	-0.22231
12	13	4000	0	-2.03802	-0.89798	0.53021	-0.52789
12	14	4000	0	-0.86692	0.13442	-1.57055	-0.31693
12	15	4000	0	-2.00387	-1.00802	-1.03408	0.1837
12	16	4000	0	0.33719	0.76452	0.14781	-0.42913
12	17	4000	0.14	-0.81187	-0.62882	0.13987	-0.17885
12	18	4000	0	-0.68819	-0.16318	-0.65938	-1.06957
12	19	4000	0	-0.86646	-1.06411	0.05438	0.37495
12	20	4000	0	-0.64929	0.97686	-0.75607	-1.05495
12	21	4000	0	-1.12238	-0.05027	-0.79809	-0.73386
12	22	4000	0	-1.18798	0.76525	-1.09053	-1.3379
12	23	4000	0	-1.15036	-0.73795	-0.45896	-0.8025
12	24	4000	0	-1.24216	-0.41978	-0.51954	-1.01623
12	25	4000	0	-1.08734	-0.54167	0.2384	-0.66311
12	26	4000	0	-0.1977	-0.32641	-0.03696	-0.0191
12	27	4000	0	-1.2018	0.14433	-0.2376	-0.29615
12	28	4000	0	-2.45877	0.53017	-1.38934	-0.86194
12	29	4000	0	-1.22485	-1.19598	-0.66489	-0.6307
12	30	4000	0	-0.82041	-1.24075	-0.06544	-1.15109
12	31	4000	0	-0.58225	0.82153	-1.24578	-1.05177
13	1	4000	0	-0.93077	0.77934	0.04826	-0.32341
13	2	4000	0	-0.6455	0.62082	-0.46276	-0.84055
13	3	4000	0	-0.55522	-1.25643	0.25714	-0.72036
13	4	4000	0	-0.68143	-0.00348	-0.21847	-1.12989
13	5	4000	0	-0.45849	-0.57711	-0.78852	-1.52352
13	6	4000	0	0.46481	-0.29658	-0.55744	-1.53982
13	7	4000	0	-0.5	-0.0326	0	-1.34645
13	8	4000	0	-0.54115	-1.07744	-0.89826	-1.1428
13	9	4000	0	-0.47006	-1.12559	-0.4245	-1.15539
13	10	4000	0	-0.76125	0.22488	-1.38331	-0.49163
13	11	4000	0	0.63549	0.05968	-0.91287	-0.48009
13	12	4000	0	-0.68143	-0.15183	-1.21855	-0.37135
13	13	4000	0	-0.10726	-0.51666	0.53021	-1.44558
13	14	4000	0	0.77566	1.23636	-0.07281	-0.4959
13	15	4000	0	-0.24437	0.50869	-0.40842	-0.98874
13	16	4000	0	0.33719	-0.42138	-0.29562	-0.5429
13	17	4000	0	0.6495	-0.11336	0.13987	-0.24811
13	18	4000	0	-0.68819	0.0127	0.32969	-1.07786
13	19	4000	0	-0.86646	-0.01169	-0.33716	-1.46056
13	20	4000	0	1.02032	-1.10258	-0.0922	0.32351
13	21	4000	0	0.75695	-0.91398	-0.5205	-1.751
13	22	4000	0	-1.18798	-0.36579	-0.18281	-0.94598
13	23	4000	0	0.86978	-0.8066	-0.65334	-0.5821
13	24	4000	0	0.3549	-0.71416	-1.02503	-1.09249
13	25	4000	0	0.69194	-0.47325	-0.20172	-0.83608
13	26	4000	0	-0.1977	0.76922	-0.56915	-0.88178
13	27	4000	0	-1.2018	1.8351	-0.87118	-0.31679
13	28	4000	0	0.07025	0.03826	0.47694	-1.03697
13	29	4000	0	-1.22485	0.0785	-1.03889	1.21942
13	30	4000	0	-0.82041	0.5672	0.32722	-0.07955
13	31	4000	0	-0.58225	-0.75161	-0.26549	-0.25934
14	1	4000	0	0.62773	-0.20408	-0.82036	0.03512
14	2	4000	0.1	0.6455	-0.39796	-0.04628	-0.66887
14	3	4000	0	-0.55522	-0.26836	-0.73468	-0.14214
14	4	4000	0	0.85179	-1.00595	-0.21847	-1.68885
14	5	4000	0	-0.45849	-0.2189	-0.02646	-1.37749
14	6	4000	0	0.46481	-0.21836	0.1951	1.07746
14	7	4000	0	1.5	0.27164	-0.68465	0.28658
14	8	4000	0.07	-0.54115	-0.78359	0.65393	0.18784
14	9	4000	0	1.22216	0.53888	0.44052	-0.54656
14	10	4000	0	0.89966	0.07327	0.7553	-0.87366
14	11	4000	0	0.63549	-0.73183	0.60858	-0.30626
14	12	4000	0	0.85179	-1.25318	1.01675	-0.17786
14	13	4000	0	-0.10726	-0.09298	0	-0.02277
14	14	4000	0	-0.86692	0.66143	0.30163	-0.43426
14	15	4000	0	-0.24437	-0.33393	0.21724	-0.96618
14	16	4000	0.32	0.33719	-0.37197	-0.73905	-0.8765
14	17	4000	0	-0.81187	0.14438	-0.4525	-0.46704
14	18	4000	0	1.2938	0.18858	0	0.55559
14	19	4000	0	0.69317	0.09355	0.83746	-1.41283
14	20	4000	0	2.68993	-0.06286	0.12908	0.46038
14	21	4000	0	0.75695	-0.62608	-0.1041	-1.05478
14	22	4000	0	0.71279	-0.285	0.27106	1.64641
14	23	4000	0	0.86978	0.3604	-0.65334	-0.86635
14	24	4000	0.12	0.3549	-0.56697	-0.26679	-0.04412
14	25	4000	0	0.69194	0.03991	-0.42178	-0.0296
14	26	4000	0	-0.1977	-1.20291	-1.10134	-0.60869
14	27	4000	0	0.31626	0.72167	-0.2376	-0.37175
14	28	4000	0.52	1.33476	-1.19152	0.85019	-0.7631
14	29	4000	0	0.29565	0.0785	-0.66489	-0.98608
14	30	4000	0.13	-0.82041	-0.709	-1.6361	-1.21782
14	31	4000	0	-0.58225	0.64674	-0.26549	-1.30894
15	1	4000	0.27	2.18623	2.97757	1.35118	-0.19528
15	2	4000	0.36	-0.6455	-0.78	0.23138	0.37094
15	3	4000	0.23	0.98231	0.50013	1.91016	0.89129
15	4	4000	0.56	2.385	-0.50472	0.41072	0.1693
15	5	4000	0.11	1.6047	2.20892	-0.40749	-0.36282
15	6	4000	0.52	1.85924	2.51929	-0.30659	0.61192
15	7	4000	0.15	1.5	-0.72799	-0.22822	0.84637
15	8	4000	0.26	1.40698	1.12642	-0.12216	0.06428
15	9	4000	0.27	1.22216	1.6294	-0.71284	0.01782
15	10	4000	0.29	0.89966	0.19456	0.44979	1.05595
15	11	4000	0.42	0.63549	1.75577	1.82574	-0.13846
15	12	4000	0.42	0.85179	0.50082	1.29617	-0.26442
15	13	4000	0.22	1.82349	2.23729	1.06042	-0.81772
15	14	4000	0.31	2.41824	2.43413	0.30163	-0.30992
15	15	4000	0.33	-0.24437	-0.55863	0.53008	-0.23447
15	16	4000	0.29	0.33719	0.02333	0.14781	-0.59392
15	17	4000	0.49	-0.81187	-0.02744	1.02842	-0.03809
15	18	4000	0.3	1.2938	0.96245	-0.98907	-0.4257
15	19	4000	0.46	0.69317	1.46169	0.05438	0.30585
15	20	4000	0.18	1.02032	1.40498	1.01423	-0.81403
15	21	4000	0.32	0.75695	1.80055	-0.2429	0.52957
15	22	4000	0.32	0.71279	-0.68895	0.27106	3.59671
15	23	4000	0.2	0.86978	0.73795	-1.04211	-0.57785
15	24	4000	0.28	0.3549	-0.02726	1.50245	1.58212
15	25	4000	0.28	0.69194	-0.52457	0.45846	-0.76865
15	26	4000	0.19	1.58158	1.70051	-0.83524	0.65964
15	27	4000	0.14	0.31626	0.06186	-1.50477	-0.383
15	28	4000	0.57	0.07025	1.26804	-1.38934	0.14858
15	29	4000	0.42	1.81616	1.24216	0.83111	-1.03429
15	30	4000	0.36	0.82041	0.24815	0.32722	-1.09742
15	31	4000	0.05	1.3233	-0.22723	0.22465	-0.25504
16	1	4000	0	-0.86646	-0.11693	-1.12024	-1.22257
16	2	4000	0	-0.93077	-0.08838	-1.25467	-0.25497
16	3	4000	0.02	0.6455	-0.71633	0.23138	0.31442
16	4	4000	0	-0.55522	0.39035	-0.73468	1.24681
16	5	4000	0.18	-0.68143	0.37245	-0.21847	-0.49231
16	6	4000	0	-0.45849	-1.09451	-0.598	-0.04454
16	7	4000	0	-0.92962	0.17273	-1.30998	0.85797
16	8	4000	0	-0.5	1.09742	-1.14109	0.32264
16	9	4000	0	-0.54115	-0.82032	-0.63956	-0.46029
16	10	4000	0	1.22216	-1.52736	-0.71284	0.20252
16	11	4000	0	-0.76125	0.95257	-0.46676	-0.43049
16	12	4000	0	-1.05915	-0.44915	-1.82574	-0.16006
16	13	4000	0	0.85179	-1.86504	1.29617	5.68661
16	14	4000	0	-0.10726	-0.17771	-0.53021	-0.17413
16	15	4000	0	0.77566	-1.44664	0.67607	5.61245
16	16	4000	0	-0.24437	0.08738	-0.40842	-0.31666
16	17	4000	0	0.33719	-0.37197	0.14781	-0.11876
16	18	4000	0	0.6495	-1.70271	4.28645	5.65519
16	19	4000	0	-0.68819	0.15341	-0.65938	-1.21496
16	20	4000	0	-0.64929	-0.55214	-0.31349	-0.14966
16	21	4000	0	-1.12238	-0.54382	-0.5205	0.90448
16	22	4000	0	-1.18798	0.79218	-1.31746	-1.0837
16	23	4000	0	-1.15036	0.08581	-1.81964	-1.21971
16	24	4000	0	-1.24216	0.65965	-1.02503	-0.68374
16	25	4000	0	-1.08734	-0.04561	-0.8619	0.73292
16	26	4000	0	-0.1977	-0.3538	-0.03696	-0.73498
16	27	4000	0	-1.2018	-0.14433	-0.55439	-0.47764
16	28	4000	0	0.07025	-0.79799	0.10368	-0.92204
16	29	4000	0	-1.22485	0.46639	-1.78689	-0.45132
16	30	4000	0	-0.82041	-0.12408	-0.85077	1.62305
16	31	4000	0	-0.58225	-0.57682	-0.02042	-0.01923
17	1	4000	0	-0.93077	-0.78256	2.21979	-0.51445
17	2	4000	0	-0.6455	-0.14327	-0.60159	1.92981
17	3	4000	0	-0.55522	-1.25643	-0.07347	3.34717
17	4	4000	0	-0.68143	0.18448	-0.84766	1.5755
17	5	4000	0	1.6047	-0.81591	0.7356	2.15325
17	6	4000	0	-0.92962	-0.45302	0.94765	0.88598
17	7	4000	0	3.5	-0.33683	0	1.69146
17	8	4000	0	1.40698	-1.04071	0.65393	2.76326
17	9	4000	0	-0.47006	-1.24038	1.01721	2.52865
17	10	4000	0	0.89966	-1.29115	1.06082	0.66788
17	11	4000	0	-1.05915	-0.95798	0.30429	5.4819
17	12	4000	0	-0.68143	-0.84527	-0.93914	0.28172
17	13	4000	0	-0.10726	-1.49114	0.53021	3.32147
17	14	4000	0	-0.86692	-0.91962	-0.07281	0.25763
17	15	4000	0	-0.24437	-1.5136	2.09424	2.45779
17	16	4000	0	0.33719	-0.96491	1.03467	2.40366
17	17	4000	0	2.11086	-0.75769	-0.4525	0.5894
17	18	4000	0	-0.68819	-1.39434	0.32969	2.37346
17	19	4000	0	-0.86646	-1.43245	0.83746	2.95765
17	20	4000	0	1.02032	-0.55214	-0.31349	1.89997
17	21	4000	0	0.75695	-1.03737	0.0347	2.39078
17	22	4000	0	0.71279	-0.76973	0.27106	0.89422
17	23	4000	0	0.86978	-1.08119	0.51295	0.82301
17	24	4000	0	1.95196	-0.71416	0.99695	3.08784
17	25	4000	0	-1.08734	-0.38772	-0.42178	1.22983
17	26	4000	0	-0.1977	-0.79205	1.29352	2.775
17	27	4000	0	1.83433	-0.433	0.39599	4.78676
17	28	4000	0	1.33476	-1.33909	1.5967	3.38166
17	29	4000	0	-1.22485	-0.42021	0.45711	1.69029
17	30	4000	0	-0.82041	0.3545	-0.85077	-0.72048
17	31	4000	0	1.3233	-1.06624	0.46972	1.5577
18	1	4000	0	0.62773	-0.78256	-0.38605	0.02793
18	2	4000	0	-0.6455	-0.65265	-0.04628	1.80698
18	3	4000	0	-0.55522	-0.98197	-0.40407	0.89257
18	4	4000	0	-0.68143	-1.00595	-0.84766	0.71881
18	5	4000	0	-0.45849	-1.09451	-0.40749	1.06369
18	6	4000	0	1.85924	-1.2352	-1.05913	-1.22018
18	7	4000	0	-0.5	-0.29337	-0.22822	-0.54406
18	8	4000	0	-0.54115	-0.41628	-0.63956	0.37505
18	9	4000	0	-2.16229	-0.14987	-0.4245	-0.51925
18	10	4000	0	-0.76125	-1.10923	-0.77228	-1.25189
18	11	4000	0	-1.05915	-0.39261	-1.21716	-0.71288
18	12	4000	0	-0.68143	0.05212	-1.21855	-0.1736
18	13	4000	0	-2.03802	-0.81324	-1.06042	0.15612
18	14	4000	0	-0.86692	-0.8238	-0.07281	-0.15234
18	15	4000	0	-0.24437	-0.78333	-1.65975	-1.22859
18	16	4000	0.22	0.33719	-1.11315	1.03467	1.95297
18	17	4000	0	-0.81187	-1.01542	-0.4525	-0.36179
18	18	4000	0	-0.68819	-0.51494	-0.98907	-1.29744
18	19	4000	0.06	-0.86646	-0.11693	0.44592	-0.1767
18	20	4000	0	-0.64929	-0.6133	0.12908	2.71107
18	21	4000	0	0.75695	-0.25592	-0.6593	-1.29477
18	22	4000	0	-1.18798	-0.25807	-1.5444	-0.03772
18	23	4000	0	-1.15036	-1.35577	-0.26458	-0.84934
18	24	4000	0.12	-1.24216	-0.07632	-0.77229	-0.61073
18	25	4000	0	-1.08734	-0.6272	0.01834	-0.60454
18	26	4000	0	-0.1977	-0.16206	-1.10134	-0.6141
18	27	4000	0	-1.2018	-0.39176	-0.87118	-0.59411
18	28	4000	0	0.07025	0.82532	-1.38934	-1.06965
18	29	4000	0	0.29565	-1.52845	0.08311	-0.25713
18	30	4000	0	0.82041	-0.709	0.32722	-0.74576
18	31	4000	0	-0.58225	-0.33211	-1.24578	-0.88996
19	1	4000	0.52	-0.93077	-1.01395	-0.38605	-1.01747
19	2	4000	1	0.6455	0.04776	-0.74041	-0.14459
19	3	4000	0.32	-0.55522	-0.7624	-1.39588	-0.08804
19	4	4000	0.35	-0.68143	-0.44206	-1.16226	0.07993
19	5	4000	0.14	-0.45849	-0.65671	-1.55057	-0.39993
19	6	4000	0.43	-0.92962	-0.92233	-0.80829	0.01018
